Annual Net emissions/removals in kt
Query results for — Party: Australia and 44 other(s) | Year: Base year and 29 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Last Inventory Year (2018)
Italy,2.A.1  Cement Production,15845.934944,15845.934944,15692.163536,16427.096,14065.2288,13791.223264,15310.15402,13987.542968,14232.612492,14538.381088,15277.307808,15862.118916,16394.48414955074,16288.778824219253,16938.409733315617,17407.93592854218,17403.21941026134,17473.864643087265,17913.986226539386,16127.209102667595,13340.68271384609,13276.015367906115,12583.285140688005,10071.460405573991,8877.182672911898,8338.586779467063,8196.151490411658,7680.498530231231,7711.493587643026,7756.71625383954
Italy,2.A.2  Lime Production,1877.4198549999999,1877.4198549999999,1862.4091225,1868.6695475,1977.3015646000001,1961.5051575,2090.2090299,1889.644706877024,1951.6481450737733,1862.6816546675232,1859.3605076175484,2013.1400021765153,2144.147208715574,2132.7951690264385,2280.3958419643473,2390.5528009357954,2455.9428938532737,2537.734692379868,2487.290993294151,2339.1470389649844,1689.3859169614939,1969.4592476947703,2091.8315303334475,2038.1668896090184,1892.058641081026,1852.4844243546759,1658.6648873653305,1666.8289142464275,1831.5529524305493,1868.63702532818
Italy,2.A.3  Glass production,453.4734,453.4734,477.21312,469.48428,472.51691999999997,503.33988,511.07712,498.1542,517.6520399999999,558.11928,557.11656,611.1966088461768,631.1328437814823,614.5061278013538,676.9178237471583,713.9765402145974,767.6758056994581,742.167416060872,756.0501010976212,708.7643576242016,610.8568131999998,558.8799246979582,584.2609723882539,546.7150870232769,545.5309430480089,561.504853904751,533.6038906740754,512.0732016155805,560.6026251470234,603.937636827527
Italy,2.A.4  Other Process Uses of Carbonates,2543.6246154736696,2543.6246154736696,2650.5435154736697,2711.3482154736703,2561.3951154736696,2335.12126547367,2328.2502966436705,2200.03015613367,2142.25394401367,2147.0951488436704,2209.47923643367,2262.5631023404576,2361.5850503514957,2518.4766170410303,2534.006462292497,2674.353298489777,2677.9104428132296,2649.591616612239,2659.5959417450485,2356.208631384946,1653.5776387391359,1574.9597962094688,1476.3850635840631,1146.8132524455168,983.6128407062794,864.4209791836695,829.9425224810029,753.3834396986445,712.4185628557666,670.5674311421412
Italy,2.A.4.a  Ceramics,2374.5798999999997,2374.5798999999997,2481.4988,2542.3035,2392.3504,2166.0765499999998,2159.20558117,2030.98544066,1973.2092285400001,1978.05043337,2040.4345209599999,2131.0135916211498,2206.153152468986,2305.52464109496,2358.1300650246812,2514.033772144907,2548.415493799348,2528.853008345572,2513.2639956317075,2204.030422020638,1495.0222972043262,1425.086625858059,1281.1209546977204,943.2006757456772,804.4752257060384,693.6746822458574,666.433622851127,645.7806914337007,608.0811427200296,572.7689326737221
Italy,2.A.4.b  Other Uses of Soda Ash,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,6.74872695666667,7.427027995,7.397292,6.537380875,6.02216377,6.43887855,6.4483945
Italy,2.A.4.c  Non-metallurgical Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.A.4.d  Other,162.2959885170034,162.2959885170034,162.2959885170034,162.2959885170034,162.2959885170034,162.2959885170034,162.2959885170034,162.2959885170034,162.2959885170034,162.2959885170034,162.2959885170034,124.80078376264116,148.6831709258432,206.20324898940368,169.12767031114888,153.57079938820348,122.74622205721505,113.98988130999999,139.58321915667423,145.42948240764122,151.80661457814296,143.124443394743,188.51538192967604,196.86384974317284,171.710587005241,163.3490049378121,156.97151875487594,101.58058449494379,97.89854158573702,91.3501039684191
Italy,2.B  Chemical Industry,2576.959426,2576.959426,2468.347232,2427.314842,1747.36,1444.215,1632.142253,1349.650699,1398.371999,1399.6229577899549,1312.0305,1421.0698091984232,1395.2610393298294,1446.3989320000007,1581.7213999999997,1696.6309,1697.0393414521045,1661.8589070315293,1689.2547224914485,1483.0055525840478,1140.7800234217345,1434.2576614143923,1404.6120799999999,1342.1340355238312,1335.62365493155,1415.7630443932214,1256.0134184852377,1463.479224657987,1473.2445113880342,1610.9609608756396
Italy,2.B.1  Ammonia Production,1891.5,1891.5,1809.6,1765.4,1150.5,795.6,769.6,516.6798,579.8,531.7,477.1,537.9130091984231,559.2289093298293,633.6384,767.2879000000001,849.3798000000002,802.2860999999998,754.3853,751.0573,603.425,477.161,639.766,562.076,624.299,642.9149969315499,711.4589073932215,495.54001091763496,642.7271536579871,642.4100927677107,678.7645124979884
Italy,2.B.3  Adipic Acid Production,1.329426,1.329426,1.469232,1.345842,1.485,1.485,1.718253,1.672299,1.677699,1.7577,1.8468,1.9278,2.03283,1.998,1.863,1.557,1.502,1.681,1.68,1.52,1.609,1.756,1.7,1.62,1.736,1.8194,1.817,1.8515,1.92788754032355,1.91880137765113
Italy,"2.B.4  Caprolactam, Glyoxal and Glyoxylic Acid Production","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.4.a  Caprolactam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.4.b  Glyoxal,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.4.c  Glyoxylic Acid,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.5  Carbide Production,26.28,26.28,25.185,26.499,25.404,20.805,14.235,7.7,7.7,7.7,7.7,7.7,7.7,7.7,8.679,9.075,8.0135,8.7692,8.7703,8.1158,6.6616,6.6308,6.3338,5.4164,5.016,4.8785,4.587,4.5683,4.7036,4.8939
Italy,2.B.5.a  Silicon Carbide,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.5.b  Calcium Carbide,26.28,26.28,25.185,26.499,25.404,20.805,14.235,7.7,7.7,7.7,7.7,7.7,7.7,7.7,8.679,9.075,8.0135,8.7692,8.7703,8.1158,6.6616,6.6308,6.3338,5.4164,5.016,4.8785,4.587,4.5683,4.7036,4.8939
Italy,2.B.6  Titanium Dioxide Production,52.8,52.8,25.443,33.4,25.981,38.175,48.109,41.138,48.709,50.96105778995488,35.9,64.7,47,61.6,72,72,62.0147414521046,70.56970703152955,74.28352249144854,60.70295258404775,66.26852342173434,72.38642641439225,40.50278,30.7261,30.726,38.124,36.332,35.60299999999999,38.23995,37.295
Italy,2.B.7  Soda Ash Production,183,183,180,180,150,150,321,330,300,300,300,300,300,281.036532,242,258.00000000000006,275,247.24199999999996,267.73400000000004,265,174.12090000000003,203.33443499999998,262.5455,240.017,230.57665800000004,206.41323699999998,255.34740756760266,281.794071,291.20037407999996,346.049
Italy,2.B.8  Petrochemical and Carbon Black Production,422.05,422.05,426.65,420.67,393.99,438.15,477.48,452.4606,460.4853,507.5042,489.4837,508.829,479.2993,460.42600000000056,489.8914999999996,506.6191,548.2230000000001,579.2116999999998,585.7296,544.2418,414.95900000000006,510.38399999999996,531.454,440.0555355238312,424.65400000000005,453.069,462.39,496.93520000000007,494.76260699999995,542.0397469999999
Italy,2.B.8.a  Methanol,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.8.b  Ethylene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.B.8.c  Ethylene Dichloride and Vinyl Chloride Monomer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.8.d  Ethylene Oxide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.8.e  Acrylonitrile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.B.8.f  Carbon Black,422.05,422.05,426.65,420.67,393.99,438.15,477.48,452.4606,460.4853,507.5042,489.4837,508.829,479.2993,460.42600000000056,489.8914999999996,506.6191,548.2230000000001,579.2116999999998,585.7296,544.2418,414.95900000000006,510.38399999999996,531.454,440.0555355238312,424.65400000000005,453.069,462.39,496.93520000000007,494.76260699999995,542.0397469999999
Italy,2.B.8.g  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.B.8.g.i  Styrene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.B.8.g.ii  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.B.10  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.C  Metal Industry,4377.866827858575,4377.866827858575,4124.275816439377,3922.9421072679884,4051.0869515620225,3932.4453185407674,3902.651878516561,3457.639221081217,3229.03954302866,3017.277789815488,2452.2963671402395,2302.170150658239,2265.6669121753625,2111.0807784816275,1999.7586837630702,2087.2770545231224,2419.4462259549473,2361.0085580096893,2293.151481582011,2444.4458206944137,1701.933339135383,1833.8319766783472,2043.9863529541105,1918.2662360776148,1678.116434605741,1622.5178026035205,1562.895189539008,1710.4544867656948,1675.071543139222,1681.5883436097852
Italy,2.C.1  Iron and Steel Production,3124.07202331312,3124.07202331312,2962.08213159478,2894.3871318843403,3063.802187653641,2964.228762335583,2896.944523901309,2324.199134134752,2147.098737081468,1950.5600909091675,1479.8312913076247,1280.0309559337697,1288.7706271403713,1237.3066381684987,1183.381313668281,1343.4365280109744,1655.9052633520228,1696.1911924549422,1555.6468929455928,1711.4040109021144,1095.577293536828,1342.9653490107687,1580.0434906377066,1526.2610048776148,1440.8517219707412,1376.6550945978904,1326.604583264191,1473.3711530247708,1407.874485268987,1436.243842124385
Italy,2.C.1.a  Steel,1346.22657331312,1346.22657331312,1336.7973315947802,1329.52008188434,1385.555537653641,1401.6898823355825,1378.8319539013091,1105.389376239,1064.7174183324,955.43324803072,709.7651802832501,565.9968529064258,589.8778522380273,596.5025287934985,596.9805944300001,688.4544933335493,741.1719933520227,825.3252324549422,768.776449559607,974.6206332952073,685.3688335368279,803.9898298990888,941.5898563933991,862.7851649456742,888.2110498075015,828.3826709671657,878.8454087730686,949.4222043774308,949.3084639422433,1032.7153184853603
Italy,2.C.1.b  Pig Iron,1777.84545,1777.84545,1625.2848,1564.86705,1678.24665,1562.53888,1518.1125699999998,1218.809757895752,1082.3813187490678,995.1268428784475,770.0661110243747,714.034103027344,698.8927749023441,640.804109375,586.400719238281,654.9820346774251,914.7332700000001,870.86596,786.8704433859858,736.783377606907,410.20846,538.9755191116799,638.4536342443074,663.4758399319406,552.6406721632396,548.2724236307248,447.7591744911224,523.9489486473399,458.56602132674374,403.5285236390248
Italy,2.C.1.c  Direct Reduced Iron,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.C.1.d  Sinter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.C.1.e  Pellet,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.C.1.f  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.C.2  Ferroalloys Production,394.5048045454546,394.5048045454546,324.2936848445973,279.46997538364843,246.10476390838156,196.03655620518475,230.11735461525197,347.62008694646465,291.00580594719224,280.28189890632046,184.90225319538027,229.3164,186.79576712328767,77.85195,82.10625,87.1933,89.1905295,82.830612,85.6487419,81.1143469,61.4285902,76.85980292092542,73.7182682,70.33168620000001,34.6545248,24.163717,NO,NO,NO,NO
Italy,2.C.3  Aluminium Production,359.29,359.29,337.9,249.085,241.18,272.18,275.59,285.82,290.935,289.85,290.16,294.60294945000004,291.06365,296.06829976419095,336.8761458716092,301.06061725604917,299.32627417355053,297.3811639923092,354.338050945293,369.92360801483886,344.6998017185688,250.0364126522857,239.69599411640405,159.1776,NO,NO,NO,NO,NO,NO
Italy,2.C.3.a  CO₂ Emissions,359.29,359.29,337.9,249.085,241.18,272.18,275.59,285.82,290.935,289.85,290.16,294.60294945000004,291.06365,296.06829976419095,336.8761458716092,301.06061725604917,299.32627417355053,297.3811639923092,354.338050945293,369.92360801483886,344.6998017185688,250.0364126522857,239.69599411640405,159.1776,NO,NO,NO,NO,NO,NO
Italy,2.C.4  Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.C.5  Lead Production,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Italy,2.C.6  Zinc Production,500,500,500,500,500,500,500,500,500,496.5858,497.4028226372345,498.21984527446904,499.0368679117036,499.8538905489381,397.39497422317976,355.58660925609905,375.0241589293742,284.60558956243784,297.51779579112525,282.0038548774606,200.2276536799864,163.97041209436753,150.5286,162.495945,202.610187835,221.69899100563,236.29060627481698,237.083333740924,267.197057870235,245.3445014854
Italy,2.C.7  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.D  Non-energy Products from Fuels and Solvent Use,1721.5603543512916,1721.5603543512916,1704.0266478724946,1725.5875190380232,1657.2615470955675,1612.4869092091135,1566.8016147392157,1513.8894113337444,1515.8109353090717,1455.5250054469604,1456.9935693288874,1435.9030212060854,1389.963907109379,1393.0763541433382,1374.3584634386714,1358.276135623267,1352.7353489020124,1348.813162426211,1338.823517282686,1270.5893548544327,1156.797111055335,1127.6907055426714,1144.110082590573,1064.9113671271934,1051.0327389281265,1018.3515874077093,971.4630012852135,979.842913326336,1048.1343984468576,1096.719567727969
Italy,2.D.1  Lubricant Use,362.0945369633901,362.0945369633901,340.1129394371061,330.70508661521416,302.7955306214498,303.8987268415694,317.86290834190766,308.4554756216085,307.900149104947,310.37939056624555,309.8088471584576,325.02438959527694,291.65675472748296,301.181859815455,297.358230464132,289.5523228160255,283.1148206527691,270.1727988637221,271.51487626096514,250.59397253321748,194.51014224136225,215.6840581756008,209.3199878811791,177.4453275834851,188.47033235631824,213.2868840134859,211.70027701520007,227.0015837474267,224.40432921512115,232.91780248712058
Italy,2.D.2  Paraffin Wax Use,18.69329748,18.69329748,13.07461584,17.61332716,18.9205588,19.85719736,19.7598544,20.2082452,22.55137456,21.28476636,24.28821824,21.1107754,20.73098456,19.93921072,13.66480544,13.70964452,13.84109584,9.0233858,10.53488436,8.97701376,8.62251676,13.03322592,8.55506652,10.19111808,10.1865192,12.82014448,14.5382094,12.36485536,13.12482028,10.769044
Italy,2.D.3  Other,1340.7725199079016,1340.7725199079016,1350.8390925953884,1377.269105262809,1335.5454576741176,1288.7309850075442,1229.178851997308,1185.225690512136,1185.3594116441247,1123.8608485207149,1122.8965039304298,1089.7678562108085,1077.5761678218962,1071.955283607883,1063.3354275345393,1055.0141682872415,1055.7794324092433,1069.6169777624887,1056.7737566617209,1011.0183685612153,953.6644520539728,898.9734214470706,926.235028189394,877.2749214637084,852.3758873718082,792.2445589142234,745.2245148700134,740.4764742189093,810.6052489517364,853.0327212408486
Italy,2.D.3.a  Solvent Use,1340.7725199079016,1340.7725199079016,1350.8390925953884,1377.269105262809,1335.5454576741176,1288.7309850075442,1229.178851997308,1185.225690512136,1182.2444475304294,1120.7458844070195,1119.7815398167345,1087.3838680007934,1074.7250478847022,1067.9773540992571,1060.0886087347415,1052.0696450837593,1053.4307688650433,1065.2741671410763,1046.027924410285,993.4752705088956,930.4033457271223,862.4292568953451,883.6794208168609,829.8801231795355,809.9895811628168,744.5325637952576,693.5047021822911,684.4195648527676,754.8848669515203,785.4875616266341
Italy,2.D.3.b  Road Paving with Asphalt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.D.3.c  Asphalt Roofing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.D.3.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,3.11496411369529,3.11496411369529,3.11496411369529,2.38398821001509,2.85111993719391,3.97792950862603,3.24681879979777,2.94452320348228,2.3486635442,4.34281062141246,10.74583225143578,17.54309805231964,23.26110632685052,36.5441645517254,42.55560737253308,47.39479828417289,42.38630620899139,47.71199511896578,51.71981268772233,56.05690936614164,55.72038200021612,67.54515961421436
Italy,2.G  Other Product Manufacture and Use,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.G.4  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Italy,2.H  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.H.1  Pulp and Paper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,2.H.2  Food and Beverages Industry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Italy,3.  Agriculture,466.1950591374742,466.1950591374742,520.6706285044827,537.6971378714912,623.2743272384997,589.7694766055082,513.4407459725167,440.60951779153766,526.7924950217748,527.6965067000001,552.9084242000001,527.2171947166667,541.3467977500001,566.5369909833333,571.2058681999999,586.2404808333335,521.2778891833334,551.1346245166668,552.6178214333335,516.6834607000001,388.97443896666664,353.4097425833333,376.17347185000006,566.7884167000001,464.54090026666665,422.9662763333333,438.4302395,539.3546913333333,435.9206866666667,420.70838150000003
Italy,3.G  Liming,1.3551524708075,1.3551524708075,1.36209517114931,1.36903787149114,1.37598057183295,1.38292327217477,1.38986597251659,1.38472445820428,1.38629502177481,1.3748867,2.0117042,1.84868805,2.11975775,6.32165765,6.2370682,10.1959275,14.35733585,11.77719785,15.6613281,18.4644207,17.3991323,18.31226925,25.41559185,15.8824567,14.1215536,11.970343,13.5046395,12.203158,17.47482,15.4529815
Italy,3.G.1  Limestone CaCO₃,0.71839408091,0.71839408091,0.72207454856108,0.72575501621217,0.72943548386325,0.73311595151434,0.73679641916542,0.73407079712034,0.73490338503725,0.7288556,1.0664456,0.9800274,1.123727,3.3512402,3.3063976,5.40507,7.6111178,6.2433338,8.3023908,9.7883676,9.2236364,9.707709,13.4733258,8.4196156,7.4861248,6.345724,7.159086,6.469144,9.26376,8.191942
Italy,3.G.2  Dolomite CaMg(CO₃)₂,0.6367583898975,0.6367583898975,0.64002062258823,0.64328285527897,0.6465450879697,0.64980732066043,0.65306955335117,0.65065366108394,0.65139163673756,0.6460311,0.9452586,0.86866065,0.99603075,2.97041745,2.9306706,4.7908575,6.74621805,5.53386405,7.3589373,8.6760531,8.1754959,8.60456025,11.94226605,7.4628411,6.6354288,5.624619,6.3455535,5.734014,8.21106,7.2610395
